"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","lowerOrEqual,2.93180949497037"
"colemanlieu","numeric","greaterOrEqual,15.7131"
"smog","numeric","lowerOrEqual,13.2132083641473"
"text_gaussian","numeric","lowerOrEqual,0.466673673014157"
"text_bernoulli","numeric","greaterOrEqual,2.58964662610874e-10"
"text_complement","numeric","greaterOrEqual,0.151080614375009"
"reporter_bugnum","numeric","greaterOrEqual,19.2168498346582"
"reporter_recent_bugnum","numeric","greaterOrEqual,5.01095974259079"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.938161926340613"
"assignee_bugnum","numeric","greaterOrEqual,14.190988330869"
"assignee_recent_bugnum","numeric","greaterOrEqual,3.17688802769408"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.941100445989396"
"count_summ_before","numeric","lowerOrEqual,0.700156602542847"
"wordsDiff","numeric","lowerOrEqual,-0.161011125193909"
"sp_diff","numeric","lowerOrEqual,-0.556714018341154"
"collab_betweenness","numeric","greaterOrEqual,0.358535265547461"
"collab_closeness","numeric","lowerOrEqual,0.476923076923077"
"collab_in_degree","numeric","lowerOrEqual,23.6380753039848"
"collab_kcore","numeric","lowerOrEqual,1.94235083647072"
