"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"OB","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"colemanlieu","numeric","greaterOrEqual,18.5556"
"smog","numeric","lowerOrEqual,12.4419456009711"
"text_multinomial","numeric","greaterOrEqual,0.0073953495632308"
"text_gaussian","numeric","lowerOrEqual,0.528919069212861"
"text_bernoulli","numeric","greaterOrEqual,1.31027009205485e-14"
"reporter_bugnum","numeric","lowerOrEqual,15.7781616593711"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.970654232436264"
"assignee_recent_bugnum","numeric","lowerOrEqual,11.7847703280859"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.957641820749666"
"count_summ_before","numeric","greaterOrEqual,0.00225846166722476"
"wordsDiff","numeric","lowerOrEqual,-0.1986168990843"
"sp_diff","numeric","lowerOrEqual,-0.5"
"sp_sprint","numeric","lowerOrEqual,4.98640863178298"
"collab_betweenness","numeric","lowerOrEqual,0.26537608981065"
"collab_closeness","numeric","greaterOrEqual,0.409638554216867"
"collab_eigen_vector","numeric","lowerOrEqual,0.408255012201799"
"collab_in_degree","numeric","greaterOrEqual,23.0108146185521"
