"varname","cls","rule"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"firststorypoints","numeric","greaterOrEqual,3.28152366215363"
"lix","numeric","lowerOrEqual,47.3901515151515"
"text_gaussian","numeric","lowerOrEqual,0.431329700513743"
"text_bernoulli","numeric","greaterOrEqual,0.0024254083297633"
"text_complement","numeric","greaterOrEqual,0.466345572703984"
"reporter_bugnum","numeric","lowerOrEqual,16.6001760740764"
"reporter_recent_bugnum","numeric","greaterOrEqual,8.05681994277984"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.857290154524019"
"assignee_recent_bugnum","numeric","greaterOrEqual,4.14631012128666"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.849840530807678"
"count_comment_before","numeric","lowerOrEqual,-0.0572240536566824"
"count_summ_before","numeric","lowerOrEqual,0.943202656228095"
"wordsDiff","numeric","lowerOrEqual,21.6674326951616"
"sp_diff","numeric","lowerOrEqual,-3"
"collab_betweenness","numeric","greaterOrEqual,0.401901231131815"
"collab_closeness","numeric","greaterOrEqual,0.823585801173162"
"collab_in_degree","numeric","lowerOrEqual,6.89242000994273"
