"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,48.0245838172667"
"colemanlieu","numeric","greaterOrEqual,12.56495"
"text_bernoulli","numeric","lowerOrEqual,1.29286355834759e-36"
"text_complement","numeric","greaterOrEqual,0.151843446019887"
"reporter_recent_bugnum","numeric","greaterOrEqual,2.09311391413212"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.980769230769231"
"assignee_bugnum","numeric","lowerOrEqual,35.8331235488877"
"assignee_recent_bugnum","numeric","lowerOrEqual,8.96990018594079"
"count_summ_before","numeric","greaterOrEqual,0.0902994421776384"
"sp_sprint","numeric","lowerOrEqual,4.16656177444384"
