"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"OB","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"colemanlieu","numeric","lowerOrEqual,19.1327800493468"
"smog","numeric","greaterOrEqual,12.571464098954"
"text_multinomial","numeric","greaterOrEqual,0.00502084582335335"
"text_gaussian","numeric","lowerOrEqual,0.364056514110416"
"text_bernoulli","numeric","greaterOrEqual,1.6379520527018e-14"
"reporter_bugnum","numeric","lowerOrEqual,16.2961455690674"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.974526569168391"
"assignee_recent_bugnum","numeric","lowerOrEqual,9.76578738796525"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.957078618541452"
"count_summ_before","numeric","greaterOrEqual,0.0232155988924205"
"wordsDiff","numeric","lowerOrEqual,-0.155522917630151"
"sp_diff","numeric","lowerOrEqual,1"
"sp_sprint","numeric","lowerOrEqual,4.97874733060598"
"collab_betweenness","numeric","lowerOrEqual,0.26468931547345"
"collab_closeness","numeric","lowerOrEqual,0.398744160406676"
"collab_eigen_vector","numeric","lowerOrEqual,0.415803880768536"
"collab_in_degree","numeric","lowerOrEqual,22.954180987319"
