"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","lowerOrEqual,2.97748315078206"
"colemanlieu","numeric","greaterOrEqual,16.1208"
"smog","numeric","lowerOrEqual,13.4837829874587"
"text_gaussian","numeric","lowerOrEqual,0.485625203000382"
"text_bernoulli","numeric","greaterOrEqual,8.44605994217269e-09"
"text_complement","numeric","greaterOrEqual,0.156653885485776"
"reporter_bugnum","numeric","greaterOrEqual,18.5295089511201"
"reporter_recent_bugnum","numeric","greaterOrEqual,5.10438423906453"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.940944764151171"
"assignee_bugnum","numeric","greaterOrEqual,15.847401263658"
"assignee_recent_bugnum","numeric","lowerOrEqual,3.84069351456128"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.939393939393939"
"count_summ_before","numeric","lowerOrEqual,0.598639062140137"
"wordsDiff","numeric","lowerOrEqual,-0.0179295702837408"
"sp_diff","numeric","lowerOrEqual,-0.211228001862764"
"collab_betweenness","numeric","greaterOrEqual,0.355771413307507"
"collab_closeness","numeric","lowerOrEqual,0.473821928311685"
"collab_in_degree","numeric","lowerOrEqual,23.8631019424647"
"collab_kcore","numeric","lowerOrEqual,1.85064006154425"
