"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,50.0098039215686"
"colemanlieu","numeric","greaterOrEqual,14.4134"
"text_multinomial","numeric","greaterOrEqual,0.0316569552073551"
"text_gaussian","numeric","greaterOrEqual,0.00286423193756491"
"text_bernoulli","numeric","greaterOrEqual,2.70050056668892e-06"
"reporter_bugnum","numeric","greaterOrEqual,74.8400618922897"
"reporter_recent_bugnum","numeric","lowerOrEqual,18.7787391042802"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.911101089051493"
"assignee_recent_bugnum","numeric","lowerOrEqual,4.92469660006464"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.913534376584138"
"count_summ_before","numeric","lowerOrEqual,0.531693553319201"
"wordsDiff","numeric","lowerOrEqual,-0.0435988223180175"
"sp_diff","numeric","lowerOrEqual,-0.238225941779092"
"sp_sprint","numeric","lowerOrEqual,2.99242202844471"
"collab_closeness","numeric","greaterOrEqual,0.528075194385435"
"collab_kcore","numeric","lowerOrEqual,1.99290955858305"
"collab_out_degree","numeric","lowerOrEqual,20.9692893470638"
