"varname","cls","rule"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","greaterOrEqual,3.07098845788278"
"lix","numeric","greaterOrEqual,45.5895652789623"
"text_gaussian","numeric","greaterOrEqual,2.75441328555261e-18"
"text_bernoulli","numeric","greaterOrEqual,0.0011131811802099"
"text_complement","numeric","greaterOrEqual,0.442242490298627"
"reporter_bugnum","numeric","lowerOrEqual,14"
"reporter_recent_bugnum","numeric","greaterOrEqual,9.47966721281409"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.861789035309966"
"assignee_recent_bugnum","numeric","lowerOrEqual,4.95090765226632"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.813195901779518"
"count_comment_before","numeric","lowerOrEqual,-0.0141976915765554"
"count_summ_before","numeric","lowerOrEqual,0.819510284462012"
"wordsDiff","numeric","lowerOrEqual,13.5"
"sp_diff","numeric","lowerOrEqual,-1.5"
"collab_betweenness","numeric","greaterOrEqual,0.411537793860412"
"collab_closeness","numeric","greaterOrEqual,0.806257278349765"
"collab_in_degree","numeric","greaterOrEqual,7.0390878666658"
