"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,47.6346346346346"
"colemanlieu","numeric","greaterOrEqual,12.2696"
"text_bernoulli","numeric","greaterOrEqual,1.38019815460297e-28"
"text_complement","numeric","greaterOrEqual,0.153359767275415"
"reporter_recent_bugnum","numeric","lowerOrEqual,1.46237402921543"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.971153846153846"
"assignee_bugnum","numeric","lowerOrEqual,39.1348270936869"
"assignee_recent_bugnum","numeric","lowerOrEqual,8.87519879708998"
"count_summ_before","numeric","lowerOrEqual,1.52873441949487"
"sp_sprint","numeric","lowerOrEqual,4.87189275771379"
