"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,53.9313725490196"
"colemanlieu","numeric","greaterOrEqual,15.2066415349523"
"text_multinomial","numeric","greaterOrEqual,0.0352029442435893"
"text_gaussian","numeric","lowerOrEqual,0.462861128151417"
"text_bernoulli","numeric","greaterOrEqual,0.00011772207573435"
"reporter_bugnum","numeric","lowerOrEqual,63.6660327706486"
"reporter_recent_bugnum","numeric","greaterOrEqual,11.1408677953295"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.908303208871933"
"assignee_recent_bugnum","numeric","lowerOrEqual,7.81451414572075"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.907322897903022"
"count_summ_before","numeric","lowerOrEqual,0.719898483483121"
"wordsDiff","numeric","lowerOrEqual,-0.17477474338375"
"sp_diff","numeric","lowerOrEqual,-0.0582582477945834"
"sp_sprint","numeric","greaterOrEqual,4.00328191765584"
"collab_betweenness","numeric","greaterOrEqual,0.300123774678985"
"collab_closeness","numeric","lowerOrEqual,0.463408876681404"
"collab_in_degree","numeric","greaterOrEqual,15.0148872993886"
"collab_kcore","numeric","lowerOrEqual,1.98637343547307"
