"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,53.5039243044608"
"colemanlieu","numeric","greaterOrEqual,14.9881"
"text_multinomial","numeric","greaterOrEqual,0.0397626779237397"
"text_gaussian","numeric","greaterOrEqual,3.099301604261e-129"
"text_bernoulli","numeric","greaterOrEqual,0.0001345774815435"
"reporter_bugnum","numeric","lowerOrEqual,57.8820115067065"
"reporter_recent_bugnum","numeric","lowerOrEqual,10.9892411394976"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.907749755427765"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.73928587697446"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.907137838899079"
"count_summ_before","numeric","lowerOrEqual,0.761153286322951"
"wordsDiff","numeric","lowerOrEqual,-0.00255754892714322"
"sp_diff","numeric","lowerOrEqual,-0.221454503014684"
"sp_sprint","numeric","greaterOrEqual,4.02030568756163"
"collab_betweenness","numeric","greaterOrEqual,0.296522031833354"
"collab_closeness","numeric","lowerOrEqual,0.466358306524141"
"collab_in_degree","numeric","greaterOrEqual,15.0105146924034"
"collab_kcore","numeric","lowerOrEqual,1.99693380692042"
