"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"OB","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"colemanlieu","numeric","lowerOrEqual,18.8935301225252"
"smog","numeric","greaterOrEqual,12.534007277901"
"text_multinomial","numeric","greaterOrEqual,0.00761159669997"
"text_gaussian","numeric","lowerOrEqual,0.383580528665334"
"text_bernoulli","numeric","greaterOrEqual,4.34474362519223e-13"
"reporter_bugnum","numeric","lowerOrEqual,15.731795527041"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.966416646413144"
"assignee_recent_bugnum","numeric","lowerOrEqual,10.9656029629987"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.956532309462321"
"count_summ_before","numeric","greaterOrEqual,0.0196770103648305"
"wordsDiff","numeric","lowerOrEqual,-0.0880145947448909"
"sp_diff","numeric","lowerOrEqual,1"
"sp_sprint","numeric","lowerOrEqual,4.96372024808079"
"collab_betweenness","numeric","lowerOrEqual,0.266161616161616"
"collab_closeness","numeric","greaterOrEqual,0.413374629902905"
"collab_eigen_vector","numeric","lowerOrEqual,0.42119752980947"
"collab_in_degree","numeric","lowerOrEqual,22.9011771758087"
