"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"OB","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"colemanlieu","numeric","lowerOrEqual,19.1946610423785"
"smog","numeric","lowerOrEqual,12.4759338495985"
"text_multinomial","numeric","greaterOrEqual,0.00627634042582205"
"text_gaussian","numeric","greaterOrEqual,0.00378310133237392"
"text_bernoulli","numeric","greaterOrEqual,3.31136419642069e-19"
"reporter_bugnum","numeric","lowerOrEqual,15.6599575679284"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.972544401679188"
"assignee_recent_bugnum","numeric","lowerOrEqual,9.83875481109135"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.955567501293719"
"count_summ_before","numeric","lowerOrEqual,0.616625602007844"
"wordsDiff","numeric","lowerOrEqual,-0.125036863842979"
"sp_diff","numeric","lowerOrEqual,-1"
"sp_sprint","numeric","lowerOrEqual,4.85081465635449"
"collab_betweenness","numeric","greaterOrEqual,0.267225681378188"
"collab_closeness","numeric","greaterOrEqual,0.410638373928698"
"collab_eigen_vector","numeric","lowerOrEqual,0.414622875235328"
"collab_in_degree","numeric","greaterOrEqual,23.0419887814205"
