"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,53.7275039667997"
"colemanlieu","numeric","greaterOrEqual,15.1684"
"text_multinomial","numeric","greaterOrEqual,0.0383645524328221"
"text_gaussian","numeric","greaterOrEqual,2.06639272517034e-187"
"text_bernoulli","numeric","greaterOrEqual,4.81159555298261e-05"
"reporter_bugnum","numeric","lowerOrEqual,55.9724412336946"
"reporter_recent_bugnum","numeric","lowerOrEqual,10.9605929576792"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.908486215719819"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.97482605092227"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.907447939493311"
"count_summ_before","numeric","lowerOrEqual,1.49871303944383"
"wordsDiff","numeric","lowerOrEqual,-0.0588308384176344"
"sp_diff","numeric","lowerOrEqual,-0.0545503632165492"
"sp_sprint","numeric","greaterOrEqual,4.01637812773697"
"collab_betweenness","numeric","lowerOrEqual,0.297433633379903"
"collab_closeness","numeric","lowerOrEqual,0.467630515816285"
"collab_in_degree","numeric","greaterOrEqual,15.0414467139635"
"collab_kcore","numeric","lowerOrEqual,1.99939584732056"
