"varname","cls","rule"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"firststorypoints","numeric","greaterOrEqual,3.14952925778925"
"lix","numeric","lowerOrEqual,47.3636363636364"
"text_gaussian","numeric","lowerOrEqual,0.448150326265022"
"text_bernoulli","numeric","greaterOrEqual,0.000234244244843587"
"text_complement","numeric","greaterOrEqual,0.421358604886144"
"reporter_bugnum","numeric","lowerOrEqual,15.0815450430382"
"reporter_recent_bugnum","numeric","lowerOrEqual,8.47886884212494"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.856811980701672"
"assignee_recent_bugnum","numeric","greaterOrEqual,3.39239681116305"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.814719022367003"
"count_comment_before","numeric","lowerOrEqual,-0.113182538887486"
"count_summ_before","numeric","lowerOrEqual,0.963792517082766"
"wordsDiff","numeric","lowerOrEqual,22.6563855814748"
"sp_diff","numeric","lowerOrEqual,-2"
"collab_betweenness","numeric","greaterOrEqual,0.434673869383654"
"collab_closeness","numeric","greaterOrEqual,0.816746214816633"
"collab_in_degree","numeric","lowerOrEqual,6.95861766254529"
