"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","lowerOrEqual,2.98434380209073"
"colemanlieu","numeric","greaterOrEqual,16.2247"
"smog","numeric","greaterOrEqual,13.6614456002394"
"text_gaussian","numeric","lowerOrEqual,0.529502795543522"
"text_bernoulli","numeric","greaterOrEqual,2.0614629579884e-09"
"text_complement","numeric","greaterOrEqual,0.148798546991591"
"reporter_bugnum","numeric","lowerOrEqual,19.2934117792174"
"reporter_recent_bugnum","numeric","lowerOrEqual,4.98880713246763"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.93977716524034"
"assignee_bugnum","numeric","lowerOrEqual,14.9764254083857"
"assignee_recent_bugnum","numeric","greaterOrEqual,3.01913341204636"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.941166073540342"
"count_summ_before","numeric","lowerOrEqual,0.719923008233309"
"wordsDiff","numeric","lowerOrEqual,-0.136192463804036"
"sp_diff","numeric","lowerOrEqual,-0.0708159178029746"
"collab_betweenness","numeric","greaterOrEqual,0.355018589953919"
"collab_closeness","numeric","lowerOrEqual,0.478071187516519"
"collab_in_degree","numeric","lowerOrEqual,23.7326791468076"
"collab_kcore","numeric","lowerOrEqual,1.98086658795364"
