"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"firststorypoints","numeric","lowerOrEqual,2.9914585351944"
"colemanlieu","numeric","greaterOrEqual,15.90915"
"smog","numeric","greaterOrEqual,13.305467880435"
"text_gaussian","numeric","lowerOrEqual,0.443580477498472"
"text_bernoulli","numeric","greaterOrEqual,1.56621797434613e-08"
"text_complement","numeric","greaterOrEqual,0.149539608643541"
"reporter_bugnum","numeric","lowerOrEqual,19.7845230819657"
"reporter_recent_bugnum","numeric","lowerOrEqual,4.9571830118075"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.939539962462789"
"assignee_bugnum","numeric","lowerOrEqual,14.8136519431137"
"assignee_recent_bugnum","numeric","greaterOrEqual,3.00437767710537"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.939900815631256"
"count_summ_before","numeric","lowerOrEqual,0.636657526833005"
"wordsDiff","numeric","lowerOrEqual,-0.0214044961612672"
"sp_diff","numeric","lowerOrEqual,-0.086779688950628"
"collab_betweenness","numeric","greaterOrEqual,0.354988269080702"
"collab_closeness","numeric","greaterOrEqual,0.487615978435986"
"collab_in_degree","numeric","greaterOrEqual,24.1885500829667"
"collab_kcore","numeric","lowerOrEqual,1.91536083188839"
