"varname","cls","rule"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"firststorypoints","numeric","greaterOrEqual,3.30692595057189"
"lix","numeric","greaterOrEqual,47.3636363636364"
"text_gaussian","numeric","greaterOrEqual,4.10281211908233e-58"
"text_bernoulli","numeric","greaterOrEqual,0.0003487470257139"
"text_complement","numeric","greaterOrEqual,0.462337402189177"
"reporter_bugnum","numeric","lowerOrEqual,17.4032496844884"
"reporter_recent_bugnum","numeric","lowerOrEqual,10.8427908304147"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.86144926655233"
"assignee_recent_bugnum","numeric","greaterOrEqual,4.20713623799384"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.851663062824261"
"count_comment_before","numeric","lowerOrEqual,-0.0321245947852731"
"count_summ_before","numeric","lowerOrEqual,0.995731823379174"
"wordsDiff","numeric","lowerOrEqual,20"
"sp_diff","numeric","lowerOrEqual,-1"
"collab_betweenness","numeric","greaterOrEqual,0.433333333333333"
"collab_closeness","numeric","greaterOrEqual,0.816020044874257"
"collab_in_degree","numeric","lowerOrEqual,6.90362621564418"
