"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,54.933282608861"
"colemanlieu","numeric","greaterOrEqual,15.3636"
"text_multinomial","numeric","greaterOrEqual,0.0447418713604577"
"text_gaussian","numeric","greaterOrEqual,6.15637206007702e-05"
"text_bernoulli","numeric","greaterOrEqual,0.0013100513299988"
"reporter_bugnum","numeric","lowerOrEqual,59.7853575474583"
"reporter_recent_bugnum","numeric","lowerOrEqual,11.9987105540931"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.908517661423595"
"assignee_recent_bugnum","numeric","lowerOrEqual,7.96122139692307"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.907433668634634"
"count_summ_before","numeric","lowerOrEqual,0.62684772349894"
"wordsDiff","numeric","lowerOrEqual,-0.0904886154457927"
"sp_diff","numeric","lowerOrEqual,-0.121464245254174"
"sp_sprint","numeric","greaterOrEqual,4.00049067474902"
"collab_betweenness","numeric","greaterOrEqual,0.3004662004662"
"collab_closeness","numeric","lowerOrEqual,0.477935635619158"
"collab_in_degree","numeric","lowerOrEqual,14.9934692662209"
"collab_kcore","numeric","lowerOrEqual,1.99172574211843"
