"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,53.5649717514124"
"colemanlieu","numeric","greaterOrEqual,15.2216"
"text_multinomial","numeric","greaterOrEqual,0.0426916712609099"
"text_gaussian","numeric","greaterOrEqual,4.57879392799551e-61"
"text_bernoulli","numeric","greaterOrEqual,0.0001127825929494"
"reporter_bugnum","numeric","lowerOrEqual,58.9193186687771"
"reporter_recent_bugnum","numeric","lowerOrEqual,11.9676485047676"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.908512686546278"
"assignee_recent_bugnum","numeric","lowerOrEqual,7.98281338438392"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.907088683253943"
"count_summ_before","numeric","lowerOrEqual,0.841543847229332"
"wordsDiff","numeric","lowerOrEqual,-0.0444381947163492"
"sp_diff","numeric","lowerOrEqual,-0.0957254597451538"
"sp_sprint","numeric","greaterOrEqual,4.00322255631909"
"collab_betweenness","numeric","greaterOrEqual,0.302704953193331"
"collab_closeness","numeric","lowerOrEqual,0.466473877541069"
"collab_in_degree","numeric","greaterOrEqual,15.0336509346962"
"collab_kcore","numeric","lowerOrEqual,1.97617787541822"
