"varname","cls","rule"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","greaterOrEqual,3.04641447635368"
"lix","numeric","greaterOrEqual,49.4287110728699"
"text_gaussian","numeric","greaterOrEqual,0.0384670048952103"
"text_bernoulli","numeric","lowerOrEqual,0.0001080470445745"
"text_complement","numeric","lowerOrEqual,0.358741968831606"
"reporter_bugnum","numeric","lowerOrEqual,16.6784997694194"
"reporter_recent_bugnum","numeric","greaterOrEqual,9.03427612036467"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.86143794808212"
"assignee_recent_bugnum","numeric","greaterOrEqual,3.28301083692349"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.814076654554271"
"count_comment_before","numeric","lowerOrEqual,-0.142991881119087"
"count_summ_before","numeric","lowerOrEqual,0.968101342674345"
"wordsDiff","numeric","lowerOrEqual,18.8541786153801"
"sp_diff","numeric","lowerOrEqual,-2"
"collab_betweenness","numeric","greaterOrEqual,0.428581117860919"
"collab_closeness","numeric","greaterOrEqual,0.805323794593706"
"collab_in_degree","numeric","greaterOrEqual,7.02990574855357"
