"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"lix","numeric","greaterOrEqual,47.3292682926829"
"colemanlieu","numeric","lowerOrEqual,12.0711"
"text_bernoulli","numeric","greaterOrEqual,2.23827330336475e-30"
"text_complement","numeric","greaterOrEqual,0.174939928667587"
"reporter_recent_bugnum","numeric","greaterOrEqual,2.06845459900796"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.980769230769231"
"assignee_bugnum","numeric","greaterOrEqual,38"
"assignee_recent_bugnum","numeric","greaterOrEqual,10.000742892269"
"count_summ_before","numeric","lowerOrEqual,2"
"sp_sprint","numeric","lowerOrEqual,4.23634233372286"
