"varname","cls","rule"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"firststorypoints","numeric","greaterOrEqual,3.23707786714658"
"lix","numeric","greaterOrEqual,50.5307077712302"
"text_gaussian","numeric","lowerOrEqual,0.439290212700143"
"text_bernoulli","numeric","greaterOrEqual,8.33103348081597e-05"
"text_complement","numeric","greaterOrEqual,0.444861262145819"
"reporter_bugnum","numeric","lowerOrEqual,17.9441470983438"
"reporter_recent_bugnum","numeric","lowerOrEqual,7.48392419982702"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.859611191717283"
"assignee_recent_bugnum","numeric","greaterOrEqual,5.32981327548623"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.848984202826293"
"count_comment_before","numeric","lowerOrEqual,-0.136975856963545"
"count_summ_before","numeric","lowerOrEqual,0.791883131721988"
"wordsDiff","numeric","greaterOrEqual,0.117899086792022"
"sp_diff","numeric","lowerOrEqual,-2"
"collab_betweenness","numeric","greaterOrEqual,0.398303118788103"
"collab_closeness","numeric","greaterOrEqual,0.813476938869654"
"collab_in_degree","numeric","lowerOrEqual,6.8134182668291"
