"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,54.3333333333333"
"colemanlieu","numeric","greaterOrEqual,15.29365"
"text_multinomial","numeric","greaterOrEqual,0.0398686427894579"
"text_gaussian","numeric","lowerOrEqual,0.444949473720044"
"text_bernoulli","numeric","greaterOrEqual,0.000281287430222118"
"reporter_bugnum","numeric","lowerOrEqual,60.9425906671677"
"reporter_recent_bugnum","numeric","greaterOrEqual,11.0019581830129"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.908306843498083"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.95802908949554"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.907067089179148"
"count_summ_before","numeric","lowerOrEqual,0.81539303669706"
"wordsDiff","numeric","lowerOrEqual,-0.0565320132300258"
"sp_diff","numeric","lowerOrEqual,-0.256100409664214"
"sp_sprint","numeric","greaterOrEqual,4.02094672620296"
"collab_betweenness","numeric","greaterOrEqual,0.295866755793226"
"collab_closeness","numeric","lowerOrEqual,0.466342097123554"
"collab_in_degree","numeric","greaterOrEqual,15.0270301376004"
"collab_kcore","numeric","lowerOrEqual,1.99758573714644"
