"varname","cls","rule"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","greaterOrEqual,3.00829277560115"
"lix","numeric","greaterOrEqual,49.0163888034283"
"text_gaussian","numeric","greaterOrEqual,1.7119423078925e-234"
"text_bernoulli","numeric","greaterOrEqual,0.00129515339647154"
"text_complement","numeric","greaterOrEqual,0.414380854114244"
"reporter_bugnum","numeric","lowerOrEqual,17.2292469628155"
"reporter_recent_bugnum","numeric","lowerOrEqual,8.96934714703821"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.861036558453283"
"assignee_recent_bugnum","numeric","lowerOrEqual,4.99618975911289"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.844507291197294"
"count_comment_before","numeric","lowerOrEqual,-0.0507119882386178"
"count_summ_before","numeric","lowerOrEqual,0.554317309870385"
"wordsDiff","numeric","lowerOrEqual,2"
"sp_diff","numeric","lowerOrEqual,-3"
"collab_betweenness","numeric","greaterOrEqual,0.428708142810387"
"collab_closeness","numeric","lowerOrEqual,0.80732593837624"
"collab_in_degree","numeric","greaterOrEqual,7.00190512044355"
