"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"OB","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"colemanlieu","numeric","greaterOrEqual,19.1141"
"smog","numeric","greaterOrEqual,12.4894118119789"
"text_multinomial","numeric","greaterOrEqual,0.0093051210862867"
"text_gaussian","numeric","lowerOrEqual,0.515731457388029"
"text_bernoulli","numeric","greaterOrEqual,1.67600829762731e-14"
"reporter_bugnum","numeric","lowerOrEqual,16.4330619717948"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.974748371720004"
"assignee_recent_bugnum","numeric","lowerOrEqual,9.99198953597806"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.957129166447682"
"count_summ_before","numeric","greaterOrEqual,0.00329841254279017"
"wordsDiff","numeric","lowerOrEqual,-0.160538099706173"
"sp_diff","numeric","lowerOrEqual,1"
"sp_sprint","numeric","lowerOrEqual,4.99340317491442"
"collab_betweenness","numeric","lowerOrEqual,0.266666666666667"
"collab_closeness","numeric","greaterOrEqual,0.417424242424242"
"collab_eigen_vector","numeric","lowerOrEqual,0.418936093071391"
"collab_in_degree","numeric","lowerOrEqual,22.9278888339177"
