"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,50"
"colemanlieu","numeric","greaterOrEqual,14.4134"
"text_multinomial","numeric","greaterOrEqual,0.0335792530235025"
"text_gaussian","numeric","lowerOrEqual,0.443104014731944"
"text_bernoulli","numeric","greaterOrEqual,3.70609751150291e-05"
"reporter_bugnum","numeric","greaterOrEqual,75.4534454813693"
"reporter_recent_bugnum","numeric","greaterOrEqual,20.2388064758852"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.911068715419913"
"assignee_recent_bugnum","numeric","lowerOrEqual,4.95627939887345"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.868022603435123"
"count_summ_before","numeric","lowerOrEqual,0.575973555445671"
"wordsDiff","numeric","lowerOrEqual,-0.1438035632018"
"sp_diff","numeric","lowerOrEqual,-0.000315065262839198"
"sp_sprint","numeric","lowerOrEqual,2.98165587568656"
"collab_closeness","numeric","greaterOrEqual,0.528711099929821"
"collab_kcore","numeric","lowerOrEqual,1.98695443291217"
"collab_out_degree","numeric","lowerOrEqual,20.4054087970871"
