"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,54.4854780902231"
"colemanlieu","numeric","greaterOrEqual,15.3405"
"text_multinomial","numeric","greaterOrEqual,0.0462548582230892"
"text_gaussian","numeric","greaterOrEqual,8.99020601606545e-106"
"text_bernoulli","numeric","greaterOrEqual,0.0006220621496837"
"reporter_bugnum","numeric","lowerOrEqual,60.9407552094199"
"reporter_recent_bugnum","numeric","greaterOrEqual,11.0129446613137"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.908333333333333"
"assignee_recent_bugnum","numeric","lowerOrEqual,7.92462766682729"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.907432667205412"
"count_summ_before","numeric","lowerOrEqual,1.09251390304416"
"wordsDiff","numeric","lowerOrEqual,-0.0796680676285177"
"sp_diff","numeric","lowerOrEqual,-0.126549167791381"
"sp_sprint","numeric","greaterOrEqual,4.00920297997072"
"collab_betweenness","numeric","greaterOrEqual,0.300874125874126"
"collab_closeness","numeric","lowerOrEqual,0.463314450181894"
"collab_in_degree","numeric","greaterOrEqual,15.0095631359145"
"collab_kcore","numeric","lowerOrEqual,1.96200553025119"
