"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","lowerOrEqual,46.9189342403628"
"colemanlieu","numeric","lowerOrEqual,12.45"
"text_bernoulli","numeric","greaterOrEqual,1.52141056102425e-25"
"text_complement","numeric","greaterOrEqual,0.151257466047572"
"reporter_recent_bugnum","numeric","greaterOrEqual,3"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.980769230769231"
"assignee_bugnum","numeric","lowerOrEqual,34.4037510687485"
"assignee_recent_bugnum","numeric","lowerOrEqual,8.72478868369944"
"count_summ_before","numeric","greaterOrEqual,0.0567772148642689"
"sp_sprint","numeric","lowerOrEqual,4.68508603889495"
