"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","greaterOrEqual,2.00798130407929"
"flesch","numeric","lowerOrEqual,50.61"
"lix","numeric","greaterOrEqual,50.4779152030012"
"text_gaussian","numeric","greaterOrEqual,9.98970939837683e-230"
"text_bernoulli","numeric","greaterOrEqual,0.00699207999994665"
"text_complement","numeric","greaterOrEqual,0.313112283757349"
"reporter_bugnum","numeric","greaterOrEqual,50.3201817406807"
"reporter_recent_bugnum","numeric","greaterOrEqual,9.02278863452375"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.848828771719127"
"assignee_bugnum","numeric","lowerOrEqual,38.9641816876829"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.995028026402"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.871955284619647"
"count_summ_before","numeric","lowerOrEqual,0.642030198243447"
"wordsDiff","numeric","lowerOrEqual,-0.0713945988100022"
"sp_diff","numeric","lowerOrEqual,-0.00586673268117011"
"collab_betweenness","numeric","greaterOrEqual,0.545566014581377"
"collab_closeness","numeric","greaterOrEqual,0.750124944197253"
"collab_kcore","numeric","lowerOrEqual,1.99795586476102"
"collab_out_degree","numeric","lowerOrEqual,21.9863476620521"
