"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,54.474654102965"
"colemanlieu","numeric","greaterOrEqual,15.2051299471149"
"text_multinomial","numeric","greaterOrEqual,0.0370407530987153"
"text_gaussian","numeric","lowerOrEqual,0.488829000270925"
"text_bernoulli","numeric","greaterOrEqual,0.00021436583756505"
"reporter_bugnum","numeric","lowerOrEqual,57.4748261673376"
"reporter_recent_bugnum","numeric","greaterOrEqual,11.0044686384499"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.908085913208553"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.99279153882526"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.907278866849717"
"count_summ_before","numeric","lowerOrEqual,1.17800342850387"
"wordsDiff","numeric","lowerOrEqual,-0.00477072666399181"
"sp_diff","numeric","lowerOrEqual,-0.0819033009465784"
"sp_sprint","numeric","lowerOrEqual,3.99539847718552"
"collab_betweenness","numeric","greaterOrEqual,0.296672708631447"
"collab_closeness","numeric","greaterOrEqual,0.46551724137931"
"collab_in_degree","numeric","greaterOrEqual,15.0482465147506"
"collab_kcore","numeric","lowerOrEqual,1.99642347358167"
