"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"lix","numeric","greaterOrEqual,47.7017543859649"
"colemanlieu","numeric","lowerOrEqual,12.1889"
"text_bernoulli","numeric","lowerOrEqual,6.59377908841758e-28"
"text_complement","numeric","greaterOrEqual,0.136080549073181"
"reporter_recent_bugnum","numeric","greaterOrEqual,2.24934006552212"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.980769230769231"
"assignee_bugnum","numeric","greaterOrEqual,39.5"
"assignee_recent_bugnum","numeric","greaterOrEqual,9.41912611201406"
"count_summ_before","numeric","greaterOrEqual,0.0181803710293025"
"sp_sprint","numeric","lowerOrEqual,4.47672064229846"
