"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"OB","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"colemanlieu","numeric","greaterOrEqual,19.2014"
"smog","numeric","lowerOrEqual,12.3206156387191"
"text_multinomial","numeric","greaterOrEqual,0.0067860355800403"
"text_gaussian","numeric","lowerOrEqual,0.515549788251519"
"text_bernoulli","numeric","greaterOrEqual,6.85518832115471e-18"
"reporter_bugnum","numeric","lowerOrEqual,16.8047183342278"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.966498609949833"
"assignee_recent_bugnum","numeric","lowerOrEqual,9.16856688261032"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.957589446667218"
"count_summ_before","numeric","greaterOrEqual,0.00500203506089747"
"wordsDiff","numeric","lowerOrEqual,-0.129506477387622"
"sp_diff","numeric","lowerOrEqual,-1"
"sp_sprint","numeric","lowerOrEqual,4.99438767833635"
"collab_betweenness","numeric","lowerOrEqual,0.265989359275886"
"collab_closeness","numeric","greaterOrEqual,0.398809523809524"
"collab_eigen_vector","numeric","lowerOrEqual,0.408256231963928"
"collab_in_degree","numeric","greaterOrEqual,23.20366320014"
