"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,55.0449485412787"
"colemanlieu","numeric","greaterOrEqual,15.4017752323244"
"text_multinomial","numeric","greaterOrEqual,0.0492435404353307"
"text_gaussian","numeric","greaterOrEqual,3.69579640300837e-142"
"text_bernoulli","numeric","greaterOrEqual,0.0002603995848214"
"reporter_bugnum","numeric","lowerOrEqual,59.9332647696137"
"reporter_recent_bugnum","numeric","lowerOrEqual,11.9499807164539"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.908008560601791"
"assignee_recent_bugnum","numeric","lowerOrEqual,7.99780625337735"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.907078669899281"
"count_summ_before","numeric","lowerOrEqual,0.958424219395965"
"wordsDiff","numeric","lowerOrEqual,-0.00693589332513511"
"sp_diff","numeric","lowerOrEqual,-0.138301407918334"
"sp_sprint","numeric","greaterOrEqual,4.00365241523832"
"collab_betweenness","numeric","greaterOrEqual,0.301319384849444"
"collab_closeness","numeric","lowerOrEqual,0.464898436330259"
"collab_in_degree","numeric","lowerOrEqual,14.9941400606185"
"collab_kcore","numeric","lowerOrEqual,1.98612821334973"
