"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"EB","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","lowerOrEqual,46.4491525423729"
"colemanlieu","numeric","lowerOrEqual,12.3617"
"text_bernoulli","numeric","greaterOrEqual,7.52168906165182e-41"
"text_complement","numeric","greaterOrEqual,0.138267123008088"
"reporter_recent_bugnum","numeric","greaterOrEqual,2.03500809124671"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.980769230769231"
"assignee_bugnum","numeric","lowerOrEqual,38.7373678757576"
"assignee_recent_bugnum","numeric","greaterOrEqual,10.5"
"count_summ_before","numeric","lowerOrEqual,0.877572445664555"
"sp_sprint","numeric","lowerOrEqual,4.61025931127369"
