"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,53.6330873889782"
"colemanlieu","numeric","greaterOrEqual,15.3574"
"text_multinomial","numeric","greaterOrEqual,0.0370336395600485"
"text_gaussian","numeric","lowerOrEqual,0.441000662744045"
"text_bernoulli","numeric","greaterOrEqual,0.00021257626088285"
"reporter_bugnum","numeric","lowerOrEqual,61.7864877227694"
"reporter_recent_bugnum","numeric","greaterOrEqual,11.0026846702676"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.908472018946168"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.9382373932749"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.907448114443626"
"count_summ_before","numeric","lowerOrEqual,0.659623887157068"
"wordsDiff","numeric","lowerOrEqual,-0.0246041938662529"
"sp_diff","numeric","lowerOrEqual,-0.457647394388914"
"sp_sprint","numeric","greaterOrEqual,4.03127929614857"
"collab_betweenness","numeric","greaterOrEqual,0.297264378004204"
"collab_closeness","numeric","lowerOrEqual,0.462977961805655"
"collab_in_degree","numeric","greaterOrEqual,15.1416039732285"
"collab_kcore","numeric","lowerOrEqual,1.99808658147231"
