"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"lix","numeric","greaterOrEqual,50.0000006373649"
"colemanlieu","numeric","lowerOrEqual,14.1031178609626"
"text_multinomial","numeric","greaterOrEqual,0.0318240439635211"
"text_gaussian","numeric","greaterOrEqual,2.18045897781849e-07"
"text_bernoulli","numeric","greaterOrEqual,3.60894121312583e-05"
"reporter_bugnum","numeric","greaterOrEqual,73"
"reporter_recent_bugnum","numeric","greaterOrEqual,19.3357917293906"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.910957065014035"
"assignee_recent_bugnum","numeric","lowerOrEqual,3.99347842764109"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.867894444388517"
"count_summ_before","numeric","lowerOrEqual,0.638047208660282"
"wordsDiff","numeric","lowerOrEqual,-0.0813030858989805"
"sp_diff","numeric","lowerOrEqual,-0.0243008674588054"
"sp_sprint","numeric","lowerOrEqual,2.98520964104682"
"collab_closeness","numeric","lowerOrEqual,0.527002128485648"
"collab_kcore","numeric","lowerOrEqual,1.98710338934325"
"collab_out_degree","numeric","greaterOrEqual,21.0248858570121"
