"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"OB","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"colemanlieu","numeric","greaterOrEqual,18.89865"
"smog","numeric","lowerOrEqual,12.483531345439"
"text_multinomial","numeric","greaterOrEqual,0.00788511784139163"
"text_gaussian","numeric","lowerOrEqual,0.473900931188837"
"text_bernoulli","numeric","greaterOrEqual,1.76316793344344e-12"
"reporter_bugnum","numeric","lowerOrEqual,12.9562946860678"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.973751444359738"
"assignee_recent_bugnum","numeric","greaterOrEqual,10.1300828105304"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.957143385003871"
"count_summ_before","numeric","greaterOrEqual,0.0217060316354036"
"wordsDiff","numeric","lowerOrEqual,-0.0511919788550586"
"sp_diff","numeric","lowerOrEqual,-0.5"
"sp_sprint","numeric","lowerOrEqual,4.96567263430916"
"collab_betweenness","numeric","lowerOrEqual,0.263486803990471"
"collab_closeness","numeric","greaterOrEqual,0.413239620674817"
"collab_eigen_vector","numeric","lowerOrEqual,0.411380368076969"
"collab_in_degree","numeric","lowerOrEqual,22.8750909892842"
