"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,49.7924750285818"
"colemanlieu","numeric","greaterOrEqual,14.1065"
"text_multinomial","numeric","greaterOrEqual,0.0285788373164871"
"text_gaussian","numeric","greaterOrEqual,9.01407133930332e-94"
"text_bernoulli","numeric","greaterOrEqual,7.51447199745978e-06"
"reporter_bugnum","numeric","lowerOrEqual,74.8747993353754"
"reporter_recent_bugnum","numeric","lowerOrEqual,17.504764639074"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.910960513479308"
"assignee_recent_bugnum","numeric","lowerOrEqual,3.95512934168801"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.868629700335015"
"count_summ_before","numeric","lowerOrEqual,0.522963605821133"
"wordsDiff","numeric","lowerOrEqual,-0.126391617115587"
"sp_diff","numeric","lowerOrEqual,-0.0475263081025332"
"sp_sprint","numeric","greaterOrEqual,3.00939377117902"
"collab_closeness","numeric","lowerOrEqual,0.527185123550903"
"collab_kcore","numeric","lowerOrEqual,1.98413085471839"
"collab_out_degree","numeric","lowerOrEqual,20.7293167514727"
