"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,49.8850760278651"
"colemanlieu","numeric","greaterOrEqual,14.2228515175824"
"text_multinomial","numeric","greaterOrEqual,0.0398977506960727"
"text_gaussian","numeric","greaterOrEqual,6.34945115552463e-126"
"text_bernoulli","numeric","greaterOrEqual,3.27629252240083e-05"
"reporter_bugnum","numeric","greaterOrEqual,69.3899171799421"
"reporter_recent_bugnum","numeric","greaterOrEqual,19.2023654915392"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.911036651264241"
"assignee_recent_bugnum","numeric","lowerOrEqual,3.79817281337455"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.86689724811936"
"count_summ_before","numeric","lowerOrEqual,0.541934422682971"
"wordsDiff","numeric","lowerOrEqual,-0.0832804148085415"
"sp_diff","numeric","lowerOrEqual,-0.0869791845325381"
"sp_sprint","numeric","lowerOrEqual,2.98549412703142"
"collab_closeness","numeric","lowerOrEqual,0.530000646983314"
"collab_kcore","numeric","lowerOrEqual,1.99141627317294"
"collab_out_degree","numeric","greaterOrEqual,21.3003269145265"
