"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","greaterOrEqual,2.00509865581989"
"flesch","numeric","lowerOrEqual,51.491822013119"
"lix","numeric","greaterOrEqual,49.8602362204725"
"text_gaussian","numeric","greaterOrEqual,2.415412798677e-240"
"text_bernoulli","numeric","greaterOrEqual,0.0103576243751032"
"text_complement","numeric","greaterOrEqual,0.33312575980487"
"reporter_bugnum","numeric","lowerOrEqual,48.6279872811865"
"reporter_recent_bugnum","numeric","lowerOrEqual,8.99557843524963"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.848821128518062"
"assignee_bugnum","numeric","lowerOrEqual,36.9895588457584"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.99025434372015"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.872442535635296"
"count_summ_before","numeric","lowerOrEqual,0.619625466759317"
"wordsDiff","numeric","lowerOrEqual,-0.0179697424173355"
"sp_diff","numeric","lowerOrEqual,-0.040069110924378"
"collab_betweenness","numeric","greaterOrEqual,0.546173644796088"
"collab_closeness","numeric","greaterOrEqual,0.750501352598189"
"collab_kcore","numeric","lowerOrEqual,1.98450817028061"
"collab_out_degree","numeric","greaterOrEqual,22.0016680161934"
