"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"OB","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"colemanlieu","numeric","greaterOrEqual,18.95385"
"smog","numeric","lowerOrEqual,12.4616411279138"
"text_multinomial","numeric","greaterOrEqual,0.00390428380396859"
"text_gaussian","numeric","lowerOrEqual,0.439389845356345"
"text_bernoulli","numeric","greaterOrEqual,7.60904494947158e-18"
"reporter_bugnum","numeric","lowerOrEqual,16.9018640758004"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.970244164066264"
"assignee_recent_bugnum","numeric","lowerOrEqual,9.78300567157567"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.956521739130435"
"count_summ_before","numeric","greaterOrEqual,0.0374316168017685"
"wordsDiff","numeric","lowerOrEqual,-0.381263881223276"
"sp_diff","numeric","lowerOrEqual,0"
"sp_sprint","numeric","lowerOrEqual,4.95129292784259"
"collab_betweenness","numeric","lowerOrEqual,0.258928571428571"
"collab_closeness","numeric","greaterOrEqual,0.408163265306123"
"collab_eigen_vector","numeric","lowerOrEqual,0.408250237151578"
"collab_in_degree","numeric","greaterOrEqual,23.3952042870224"
