"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,50.0098039215686"
"colemanlieu","numeric","lowerOrEqual,14.3725"
"text_multinomial","numeric","greaterOrEqual,0.0331046399988716"
"text_gaussian","numeric","greaterOrEqual,0.000746417790651321"
"text_bernoulli","numeric","greaterOrEqual,3.79528188056737e-05"
"reporter_bugnum","numeric","greaterOrEqual,72.8048505489714"
"reporter_recent_bugnum","numeric","lowerOrEqual,18.8036907722708"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.910863610510441"
"assignee_recent_bugnum","numeric","lowerOrEqual,3.91896234825253"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.867044757799425"
"count_summ_before","numeric","lowerOrEqual,0.60123074403964"
"wordsDiff","numeric","lowerOrEqual,-0.0523695361334831"
"sp_diff","numeric","lowerOrEqual,-0.0427498547360301"
"sp_sprint","numeric","lowerOrEqual,2.99776074662805"
"collab_closeness","numeric","greaterOrEqual,0.531615952208925"
"collab_kcore","numeric","lowerOrEqual,1.99962032167241"
"collab_out_degree","numeric","lowerOrEqual,20.9551255556289"
