"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"EB","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"lix","numeric","lowerOrEqual,44.7238562091503"
"colemanlieu","numeric","greaterOrEqual,12.439"
"text_bernoulli","numeric","greaterOrEqual,2.60173747004339e-42"
"text_complement","numeric","greaterOrEqual,0.184666019495899"
"reporter_recent_bugnum","numeric","lowerOrEqual,1.51730402023531"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.971153846153846"
"assignee_bugnum","numeric","greaterOrEqual,38"
"assignee_recent_bugnum","numeric","lowerOrEqual,9.59873929107562"
"count_summ_before","numeric","greaterOrEqual,0.255342280492187"
"sp_sprint","numeric","lowerOrEqual,3.07620309572667"
