"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","lowerOrEqual,2.99977348120883"
"colemanlieu","numeric","lowerOrEqual,15.90215"
"smog","numeric","lowerOrEqual,13.5375813338112"
"text_gaussian","numeric","greaterOrEqual,0.017611637013033"
"text_bernoulli","numeric","greaterOrEqual,3.42824104407205e-08"
"text_complement","numeric","greaterOrEqual,0.127574764407216"
"reporter_bugnum","numeric","lowerOrEqual,17.721956102876"
"reporter_recent_bugnum","numeric","lowerOrEqual,4.99229524075054"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.937782076079948"
"assignee_bugnum","numeric","lowerOrEqual,13.7956893176306"
"assignee_recent_bugnum","numeric","lowerOrEqual,3.98854085919447"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.941176470588235"
"count_summ_before","numeric","lowerOrEqual,1.34104700968601"
"wordsDiff","numeric","lowerOrEqual,-0.000161799136549234"
"sp_diff","numeric","lowerOrEqual,-0.00770475924946368"
"collab_betweenness","numeric","greaterOrEqual,0.356349206349206"
"collab_closeness","numeric","greaterOrEqual,0.481668878558738"
"collab_in_degree","numeric","lowerOrEqual,24.9808753768448"
"collab_kcore","numeric","lowerOrEqual,1.93034248123877"
