"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","lowerOrEqual,46.9875621890547"
"colemanlieu","numeric","lowerOrEqual,12.2254"
"text_bernoulli","numeric","greaterOrEqual,4.12183521919311e-20"
"text_complement","numeric","greaterOrEqual,0.175093444455956"
"reporter_recent_bugnum","numeric","greaterOrEqual,2.88540824083611"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.980769230769231"
"assignee_bugnum","numeric","lowerOrEqual,39.2255351403728"
"assignee_recent_bugnum","numeric","lowerOrEqual,8.41355070983991"
"count_summ_before","numeric","lowerOrEqual,0.614722904749215"
"sp_sprint","numeric","lowerOrEqual,4.94351418316364"
