"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"OB","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"colemanlieu","numeric","greaterOrEqual,18.89855"
"smog","numeric","greaterOrEqual,12.4887890457744"
"text_multinomial","numeric","greaterOrEqual,0.0062106852269427"
"text_gaussian","numeric","lowerOrEqual,0.39287025295198"
"text_bernoulli","numeric","greaterOrEqual,4.5244391560446e-16"
"reporter_bugnum","numeric","lowerOrEqual,16.6564124417491"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.974562950357243"
"assignee_recent_bugnum","numeric","greaterOrEqual,11.1186167369597"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.957613722916673"
"count_summ_before","numeric","greaterOrEqual,0.00353034469299018"
"wordsDiff","numeric","lowerOrEqual,-0.188049970893189"
"sp_diff","numeric","lowerOrEqual,-0.5"
"sp_sprint","numeric","lowerOrEqual,4.97375537198968"
"collab_betweenness","numeric","lowerOrEqual,0.264954483467049"
"collab_closeness","numeric","greaterOrEqual,0.4"
"collab_eigen_vector","numeric","lowerOrEqual,0.411380368076969"
"collab_in_degree","numeric","lowerOrEqual,22.9730325816199"
