"varname","cls","rule"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"firststorypoints","numeric","lowerOrEqual,1.91375195933506"
"lix","numeric","lowerOrEqual,47.875"
"text_gaussian","numeric","greaterOrEqual,0.11020700854715"
"text_bernoulli","numeric","greaterOrEqual,3.47420368977186e-06"
"text_complement","numeric","greaterOrEqual,0.421778725964173"
"reporter_bugnum","numeric","lowerOrEqual,15.9343045467976"
"reporter_recent_bugnum","numeric","greaterOrEqual,8.37075500539504"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.851587681270903"
"assignee_recent_bugnum","numeric","greaterOrEqual,3.36990988953039"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.843688369737248"
"count_comment_before","numeric","lowerOrEqual,-0.0382318464107811"
"count_summ_before","numeric","lowerOrEqual,1.0361715471372"
"wordsDiff","numeric","lowerOrEqual,21"
"sp_diff","numeric","lowerOrEqual,-2"
"collab_betweenness","numeric","greaterOrEqual,0.403539181706272"
"collab_closeness","numeric","greaterOrEqual,0.812662385881711"
"collab_in_degree","numeric","lowerOrEqual,6.99137359322049"
