"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"lix","numeric","greaterOrEqual,47.6815203145478"
"colemanlieu","numeric","lowerOrEqual,12.20375"
"text_bernoulli","numeric","greaterOrEqual,1.54620300573712e-22"
"text_complement","numeric","greaterOrEqual,0.17146821688414"
"reporter_recent_bugnum","numeric","lowerOrEqual,2.00549466535449"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.980769230769231"
"assignee_bugnum","numeric","lowerOrEqual,35.6738780853339"
"assignee_recent_bugnum","numeric","lowerOrEqual,8.29569852771237"
"count_summ_before","numeric","lowerOrEqual,2"
"sp_sprint","numeric","lowerOrEqual,4.77245111064985"
