"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","lowerOrEqual,2.9911699462682"
"colemanlieu","numeric","greaterOrEqual,16.0429"
"smog","numeric","lowerOrEqual,13.2408519989038"
"text_gaussian","numeric","lowerOrEqual,0.696323183132336"
"text_bernoulli","numeric","greaterOrEqual,3.1234325784106e-10"
"text_complement","numeric","greaterOrEqual,0.153322494479167"
"reporter_bugnum","numeric","greaterOrEqual,20.0025978076737"
"reporter_recent_bugnum","numeric","lowerOrEqual,4.97485304856673"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.93883469894052"
"assignee_bugnum","numeric","lowerOrEqual,14.9834006612655"
"assignee_recent_bugnum","numeric","lowerOrEqual,3.98623739555478"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.937985530765339"
"count_summ_before","numeric","lowerOrEqual,0.650753776310012"
"wordsDiff","numeric","lowerOrEqual,-0.0015218616463244"
"sp_diff","numeric","lowerOrEqual,-0.0227085500955582"
"collab_betweenness","numeric","greaterOrEqual,0.357973757970534"
"collab_closeness","numeric","lowerOrEqual,0.476923076923077"
"collab_in_degree","numeric","lowerOrEqual,23.9600686179474"
"collab_kcore","numeric","lowerOrEqual,1.98837410775013"
