"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,50.6153951437502"
"colemanlieu","numeric","lowerOrEqual,14.4960550028275"
"text_multinomial","numeric","greaterOrEqual,0.0401069430316284"
"text_gaussian","numeric","greaterOrEqual,0.000981985591351986"
"text_bernoulli","numeric","greaterOrEqual,8.16469102197651e-05"
"reporter_bugnum","numeric","greaterOrEqual,73.0172011144459"
"reporter_recent_bugnum","numeric","greaterOrEqual,20.2743401937187"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.908680430909225"
"assignee_recent_bugnum","numeric","lowerOrEqual,3.45981923490763"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.868920975244193"
"count_summ_before","numeric","lowerOrEqual,0.772167952614836"
"wordsDiff","numeric","lowerOrEqual,-0.14472639025189"
"sp_diff","numeric","lowerOrEqual,-0.140139247756451"
"sp_sprint","numeric","greaterOrEqual,3.00169287784956"
"collab_closeness","numeric","lowerOrEqual,0.52705762836683"
"collab_kcore","numeric","lowerOrEqual,1.99220957327634"
"collab_out_degree","numeric","greaterOrEqual,21.2420336501673"
