"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"lix","numeric","lowerOrEqual,46.6666666666667"
"colemanlieu","numeric","lowerOrEqual,11.9477764186128"
"text_bernoulli","numeric","lowerOrEqual,2.02927894873417e-33"
"text_complement","numeric","greaterOrEqual,0.182641340603465"
"reporter_recent_bugnum","numeric","greaterOrEqual,2.041488988325"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.961538461538462"
"assignee_bugnum","numeric","lowerOrEqual,40"
"assignee_recent_bugnum","numeric","greaterOrEqual,9.60169081762433"
"count_summ_before","numeric","lowerOrEqual,1.95538204768673"
"sp_sprint","numeric","lowerOrEqual,4.40921647241339"
