"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"lix","numeric","lowerOrEqual,45.9903381642512"
"colemanlieu","numeric","lowerOrEqual,12.06015"
"text_bernoulli","numeric","greaterOrEqual,4.09151955306713e-23"
"text_complement","numeric","greaterOrEqual,0.166383624326093"
"reporter_recent_bugnum","numeric","greaterOrEqual,2.65108778793365"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.980769230769231"
"assignee_bugnum","numeric","greaterOrEqual,39.1461683646776"
"assignee_recent_bugnum","numeric","greaterOrEqual,10.2499912413768"
"count_summ_before","numeric","lowerOrEqual,1.91124545666389"
"sp_sprint","numeric","lowerOrEqual,4.59153187600896"
