"varname","cls","rule"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"firststorypoints","numeric","greaterOrEqual,3.11885793600231"
"lix","numeric","lowerOrEqual,47.3636363636364"
"text_gaussian","numeric","greaterOrEqual,0.0579452790043"
"text_bernoulli","numeric","greaterOrEqual,0.0001916811532453"
"text_complement","numeric","greaterOrEqual,0.427413828971134"
"reporter_bugnum","numeric","lowerOrEqual,15.5"
"reporter_recent_bugnum","numeric","lowerOrEqual,9.88227713294327"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.858109242677175"
"assignee_recent_bugnum","numeric","lowerOrEqual,3.60953140817583"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.846175991314113"
"count_comment_before","numeric","lowerOrEqual,-0.0588614335283637"
"count_summ_before","numeric","lowerOrEqual,0.702466289862059"
"wordsDiff","numeric","lowerOrEqual,9"
"sp_diff","numeric","lowerOrEqual,-1.5"
"collab_betweenness","numeric","greaterOrEqual,0.428571428571428"
"collab_closeness","numeric","greaterOrEqual,0.813824873474682"
"collab_in_degree","numeric","greaterOrEqual,7.22585435258225"
