"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","lowerOrEqual,2.99838221934624"
"colemanlieu","numeric","greaterOrEqual,15.91"
"smog","numeric","lowerOrEqual,13.4878925134719"
"text_gaussian","numeric","lowerOrEqual,0.414949723286554"
"text_bernoulli","numeric","greaterOrEqual,5.99301174373278e-08"
"text_complement","numeric","greaterOrEqual,0.132762494870459"
"reporter_bugnum","numeric","greaterOrEqual,19.0414660423994"
"reporter_recent_bugnum","numeric","lowerOrEqual,4.91176980594173"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.93892262514918"
"assignee_bugnum","numeric","lowerOrEqual,14.2403593789786"
"assignee_recent_bugnum","numeric","greaterOrEqual,4.04230105830356"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.940791399449256"
"count_summ_before","numeric","lowerOrEqual,0.57002512679901"
"wordsDiff","numeric","lowerOrEqual,-0.466977006057277"
"sp_diff","numeric","lowerOrEqual,-0.205533458385617"
"collab_betweenness","numeric","greaterOrEqual,0.360596732180914"
"collab_closeness","numeric","lowerOrEqual,0.480566037735849"
"collab_in_degree","numeric","lowerOrEqual,23.8225173112005"
"collab_kcore","numeric","lowerOrEqual,1.54673998127691"
