"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,54.1006858264207"
"colemanlieu","numeric","greaterOrEqual,15.095"
"text_multinomial","numeric","greaterOrEqual,0.0388663787639553"
"text_gaussian","numeric","lowerOrEqual,0.515492535661906"
"text_bernoulli","numeric","greaterOrEqual,0.0001060751034993"
"reporter_bugnum","numeric","lowerOrEqual,53.3876253142953"
"reporter_recent_bugnum","numeric","lowerOrEqual,10.9898976439144"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.908313564291021"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.96189683862031"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.907460525291778"
"count_summ_before","numeric","lowerOrEqual,0.956863178405911"
"wordsDiff","numeric","lowerOrEqual,-0.0276404437609017"
"sp_diff","numeric","lowerOrEqual,-0.0314186653122306"
"sp_sprint","numeric","greaterOrEqual,4.02500529587269"
"collab_betweenness","numeric","greaterOrEqual,0.295238095238095"
"collab_closeness","numeric","lowerOrEqual,0.478260869565217"
"collab_in_degree","numeric","greaterOrEqual,15.0004829312675"
"collab_kcore","numeric","lowerOrEqual,1.99864928610623"
