"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"OB","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"colemanlieu","numeric","greaterOrEqual,19.17705"
"smog","numeric","greaterOrEqual,12.5440952443025"
"text_multinomial","numeric","greaterOrEqual,0.0056709011913268"
"text_gaussian","numeric","lowerOrEqual,0.526605054270476"
"text_bernoulli","numeric","greaterOrEqual,8.94718282919263e-15"
"reporter_bugnum","numeric","lowerOrEqual,14.5533969299868"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.969681700572068"
"assignee_recent_bugnum","numeric","lowerOrEqual,10.7018639734015"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.957075599149527"
"count_summ_before","numeric","greaterOrEqual,0.0324208103120327"
"wordsDiff","numeric","lowerOrEqual,-0.241955886594951"
"sp_diff","numeric","lowerOrEqual,-1.5"
"sp_sprint","numeric","lowerOrEqual,4.99442172190174"
"collab_betweenness","numeric","lowerOrEqual,0.262417853040259"
"collab_closeness","numeric","greaterOrEqual,0.412404092071611"
"collab_eigen_vector","numeric","lowerOrEqual,0.408252962542539"
"collab_in_degree","numeric","greaterOrEqual,23.0694899111986"
