"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"firststorypoints","numeric","greaterOrEqual,2.02097988838796"
"flesch","numeric","lowerOrEqual,50.5682198970549"
"lix","numeric","greaterOrEqual,50.4761904761905"
"text_gaussian","numeric","greaterOrEqual,0.00252928375266492"
"text_bernoulli","numeric","greaterOrEqual,0.0057117534837241"
"text_complement","numeric","greaterOrEqual,0.318109549835574"
"reporter_bugnum","numeric","lowerOrEqual,49.9767730594613"
"reporter_recent_bugnum","numeric","greaterOrEqual,9.00837274407968"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.846091882243533"
"assignee_bugnum","numeric","lowerOrEqual,37.9735899968073"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.98131829593331"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.8724348478401"
"count_summ_before","numeric","lowerOrEqual,0.596230388968252"
"wordsDiff","numeric","lowerOrEqual,-0.0461533479392529"
"sp_diff","numeric","lowerOrEqual,-0.0105843348428607"
"collab_betweenness","numeric","lowerOrEqual,0.548635981184208"
"collab_closeness","numeric","greaterOrEqual,0.750080278746879"
"collab_kcore","numeric","lowerOrEqual,1.98525790497661"
"collab_out_degree","numeric","greaterOrEqual,22.008571870625"
