"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"lix","numeric","greaterOrEqual,47.6346346346346"
"colemanlieu","numeric","greaterOrEqual,12.3486"
"text_bernoulli","numeric","greaterOrEqual,2.54944118530174e-43"
"text_complement","numeric","greaterOrEqual,0.170669856774907"
"reporter_recent_bugnum","numeric","greaterOrEqual,2.23469418450259"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.980769230769231"
"assignee_bugnum","numeric","greaterOrEqual,35.0366877708584"
"assignee_recent_bugnum","numeric","greaterOrEqual,9.7347740533296"
"count_summ_before","numeric","greaterOrEqual,0.23510845634155"
"sp_sprint","numeric","greaterOrEqual,5.23510845634155"
