"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,50.0098039215686"
"colemanlieu","numeric","greaterOrEqual,13.9137"
"text_multinomial","numeric","greaterOrEqual,0.0313922833200338"
"text_gaussian","numeric","greaterOrEqual,0.00351532862987369"
"text_bernoulli","numeric","greaterOrEqual,1.13744511306881e-05"
"reporter_bugnum","numeric","greaterOrEqual,76.1853819875978"
"reporter_recent_bugnum","numeric","greaterOrEqual,20.1673274454661"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.910893350837767"
"assignee_recent_bugnum","numeric","lowerOrEqual,3.86633872427046"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.866705470216019"
"count_summ_before","numeric","lowerOrEqual,0.634409656981006"
"wordsDiff","numeric","lowerOrEqual,-0.290170336142182"
"sp_diff","numeric","lowerOrEqual,-0.0400466953869909"
"sp_sprint","numeric","lowerOrEqual,2.99972962052561"
"collab_closeness","numeric","lowerOrEqual,0.531102208785612"
"collab_kcore","numeric","lowerOrEqual,1.97391002811491"
"collab_out_degree","numeric","greaterOrEqual,21.0545926350169"
