"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,53.7222222222222"
"colemanlieu","numeric","greaterOrEqual,15.0401"
"text_multinomial","numeric","greaterOrEqual,0.04010743994402"
"text_gaussian","numeric","greaterOrEqual,9.7552106174865e-201"
"text_bernoulli","numeric","greaterOrEqual,6.9193727914281e-05"
"reporter_bugnum","numeric","lowerOrEqual,59.6720088850707"
"reporter_recent_bugnum","numeric","lowerOrEqual,11.9630101493094"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.908034133157604"
"assignee_recent_bugnum","numeric","greaterOrEqual,8.08556545712054"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.907346186382718"
"count_summ_before","numeric","lowerOrEqual,0.82273020746652"
"wordsDiff","numeric","lowerOrEqual,-0.0626888344995677"
"sp_diff","numeric","lowerOrEqual,-0.00692473375238478"
"sp_sprint","numeric","greaterOrEqual,4.00201140437275"
"collab_betweenness","numeric","lowerOrEqual,0.297400970094734"
"collab_closeness","numeric","lowerOrEqual,0.466322764605866"
"collab_in_degree","numeric","greaterOrEqual,15.0151171220932"
"collab_kcore","numeric","lowerOrEqual,1.99949714890681"
