"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","lowerOrEqual,2.99979232833721"
"colemanlieu","numeric","greaterOrEqual,16.0795052941881"
"smog","numeric","greaterOrEqual,13.4183283424965"
"text_gaussian","numeric","greaterOrEqual,0.00675660429988056"
"text_bernoulli","numeric","greaterOrEqual,7.36613678601507e-08"
"text_complement","numeric","greaterOrEqual,0.164542869888746"
"reporter_bugnum","numeric","lowerOrEqual,18.6642438306008"
"reporter_recent_bugnum","numeric","lowerOrEqual,4.97453399933875"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.940771451157828"
"assignee_bugnum","numeric","lowerOrEqual,14.6333269400056"
"assignee_recent_bugnum","numeric","lowerOrEqual,2.99373155785725"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.939835499261279"
"count_summ_before","numeric","greaterOrEqual,0.00819636485539377"
"wordsDiff","numeric","lowerOrEqual,-0.170079302974045"
"sp_diff","numeric","lowerOrEqual,-0.604950028704479"
"collab_betweenness","numeric","greaterOrEqual,0.353405490394653"
"collab_closeness","numeric","greaterOrEqual,0.475007283983653"
"collab_in_degree","numeric","greaterOrEqual,24.0237698822748"
"collab_kcore","numeric","lowerOrEqual,1.99180363514461"
