"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","lowerOrEqual,2.99063163017854"
"colemanlieu","numeric","greaterOrEqual,15.8773"
"smog","numeric","greaterOrEqual,13.2887088841346"
"text_gaussian","numeric","lowerOrEqual,0.505161522421986"
"text_bernoulli","numeric","greaterOrEqual,5.30696431270399e-16"
"text_complement","numeric","greaterOrEqual,0.146997009078148"
"reporter_bugnum","numeric","lowerOrEqual,19.2526752101257"
"reporter_recent_bugnum","numeric","lowerOrEqual,4.98982983268797"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.940741756216933"
"assignee_bugnum","numeric","lowerOrEqual,15.887882856885"
"assignee_recent_bugnum","numeric","greaterOrEqual,4.07617184240371"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.941036416236212"
"count_summ_before","numeric","lowerOrEqual,0.886622335761786"
"wordsDiff","numeric","lowerOrEqual,-0.0472193737514317"
"sp_diff","numeric","lowerOrEqual,-0.329118187306449"
"collab_betweenness","numeric","greaterOrEqual,0.360922761685734"
"collab_closeness","numeric","greaterOrEqual,0.481538535060902"
"collab_in_degree","numeric","greaterOrEqual,24.2424235427752"
"collab_kcore","numeric","lowerOrEqual,1.97966166655533"
