"varname","cls","rule"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"firststorypoints","numeric","lowerOrEqual,2.84918317547999"
"lix","numeric","lowerOrEqual,48.3333333333333"
"text_gaussian","numeric","greaterOrEqual,0.0127199878916144"
"text_bernoulli","numeric","greaterOrEqual,1.16030225229286e-05"
"text_complement","numeric","greaterOrEqual,0.411314932348703"
"reporter_bugnum","numeric","lowerOrEqual,16.5149986939505"
"reporter_recent_bugnum","numeric","greaterOrEqual,8.02275330992416"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.852717771947032"
"assignee_recent_bugnum","numeric","greaterOrEqual,3.45725575042889"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.848144884918036"
"count_comment_before","numeric","lowerOrEqual,-0.0939183030277491"
"count_summ_before","numeric","lowerOrEqual,1.01495309895836"
"wordsDiff","numeric","lowerOrEqual,22.1423640451394"
"sp_diff","numeric","lowerOrEqual,-1.5"
"collab_betweenness","numeric","greaterOrEqual,0.429950406453545"
"collab_closeness","numeric","greaterOrEqual,0.827671996462692"
"collab_in_degree","numeric","greaterOrEqual,7.01137665496208"
